Id,Requester id,Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories [list]
318908,7303449999517,Support,Closed,Low,Mail,03-05-2023 18:22,03-06-2023 06:07,04-05-2023 10:13,04-05-2023 10:13,05-05-2023 12:41,42,Offered,0,2,257,2539,1099,2539,1099,2539,1099,-
318909,7303329388445,Reimbursement Claims,Closed,Low,Mail,03-05-2023 18:22,07-06-2023 06:09,04-05-2023 13:05,04-05-2023 13:05,09-05-2023 20:24,146,,0,1,740,8762,4442,8762,4442,8762,4442,-
318922,10440886572189,Reimbursement Claims,Closed,Low,Mail,03-05-2023 18:33,11-06-2023 15:37,16-05-2023 10:15,03-05-2023 22:34,22-05-2023 15:01,452,,0,6,198,27148,13468,27148,13468,27148,13467,-
318930,6764218515229,Support,Closed,Low,Internal Communication,03-05-2023 18:42,02-06-2023 06:08,04-05-2023 10:15,04-05-2023 10:15,04-05-2023 16:58,22,Offered,0,2,232,1335,615,1335,615,1335,615,-
318931,7302425081373,Support,Closed,Low,Mail,03-05-2023 18:43,07-06-2023 06:09,04-05-2023 10:15,04-05-2023 10:15,09-05-2023 09:32,135,Offered,0,4,284,8089,3769,8089,3769,8088,3768,Others
318933,7251423326365,Support,Closed,Low,Mail,03-05-2023 18:44,07-06-2023 06:43,04-05-2023 10:15,04-05-2023 10:15,10-05-2023 12:35,162,Offered,0,7,235,9710,4670,9710,4670,9711,4671,Claims
318935,10744314753693,Reimbursement Claims,Closed,Low,Mail,03-05-2023 18:45,06-06-2023 06:11,03-05-2023 22:35,03-05-2023 22:35,08-05-2023 11:01,112,,0,1,3135,6735,3135,6735,3135,6735,3135,-
318937,10572019267101,Reimbursement Claims,Closed,Low,Mail,03-05-2023 18:48,07-06-2023 15:41,03-05-2023 22:36,03-05-2023 22:36,18-05-2023 14:45,356,,0,4,132,21357,10557,21357,10557,21357,10558,-
318939,10744455798173,Support,Closed,Low,Mail,03-05-2023 18:51,02-06-2023 06:08,04-05-2023 10:15,04-05-2023 10:15,04-05-2023 11:30,17,Offered,0,1,279,999,279,999,279,999,279,Is my treatment covered (IMTC)
318941,10744520984349,Reimbursement Claims,Hold,Low,OutBound,03-05-2023 18:55,09-06-2023 11:17,03-05-2023 18:55,03-05-2023 18:55,,,,0,13,830,,,,,52822,26182,-
318948,10650985781405,Reimbursement Claims,Closed,Low,Mail,03-05-2023 18:58,04-05-2023 13:14,04-05-2023 13:14,04-05-2023 13:14,04-05-2023 13:14,18,,0,0,,1096,376,1096,376,1096,376,-
318959,7235619730717,Endorsements,Closed,Low,Mail,03-05-2023 19:25,01-06-2023 06:08,04-05-2023 15:31,04-05-2023 15:31,03-05-2023 19:25,0,,0,1,486,0,0,0,0,0,0,-
318963,10619058879517,Reimbursement Claims,Closed,Low,Mail,03-05-2023 19:27,04-05-2023 20:43,03-05-2023 22:36,03-05-2023 22:36,04-05-2023 20:43,25,,0,0,,1517,797,1517,797,1516,797,-
318972,10263286491293,Reimbursement Claims,Hold,Low,OutBound,03-05-2023 19:48,16-06-2023 15:18,03-05-2023 19:48,03-05-2023 19:48,,,,0,14,46,,,,,63090,31402,-
318979,7235619730717,Endorsements,Closed,Low,Mail,03-05-2023 19:52,01-06-2023 06:08,04-05-2023 15:33,04-05-2023 15:33,03-05-2023 19:52,0,,0,2,460,0,0,0,0,0,0,-
318981,10474208721181,Support,Closed,Low,Mail,03-05-2023 19:53,11-06-2023 21:37,04-05-2023 10:15,04-05-2023 10:15,22-05-2023 21:01,457,5,0,1,224,27428,13746,27428,13746,27428,13747,Is my treatment covered (IMTC)
318988,10746167448221,Support,Solved,Low,Mail,03-05-2023 20:01,30-05-2023 12:51,04-05-2023 10:15,04-05-2023 10:15,30-05-2023 12:51,641,Offered,0,2,284,38450,19010,38450,19010,38451,19011,Health ID
318991,10746267694237,Reimbursement Claims,Solved,Low,OutBound,03-05-2023 20:05,31-05-2023 23:27,03-05-2023 20:05,03-05-2023 20:05,31-05-2023 23:27,675,,0,7,3902,40523,20215,40523,20215,40522,20035,-
318994,9948092107933,Reimbursement Claims,Closed,Low,Mail,03-05-2023 20:07,03-06-2023 06:07,04-05-2023 13:06,04-05-2023 13:06,05-05-2023 17:36,45,,0,2,770,2728,1288,2728,1288,2728,1288,-
318996,9805838534173,Reimbursement Claims,Closed,Low,OutBound,03-05-2023 20:10,14-06-2023 11:33,03-05-2023 20:10,03-05-2023 20:10,25-05-2023 11:05,519,,0,5,686,31135,15295,31135,15295,31135,15294,-
319005,9200988924061,Endorsements,Closed,Low,OutBound,03-05-2023 20:17,01-06-2023 06:08,03-05-2023 20:17,03-05-2023 20:17,03-05-2023 20:17,0,,0,0,,0,0,0,0,0,0,-
319007,7303390848029,Reimbursement Claims,Closed,Low,OutBound,03-05-2023 20:19,12-06-2023 13:38,03-05-2023 20:19,03-05-2023 20:19,23-05-2023 12:55,473,,0,5,666,28356,13956,28356,13956,28355,13775,-
319010,9709538883613,Reimbursement Claims,Closed,Low,Mail,03-05-2023 20:25,12-05-2023 15:24,03-05-2023 22:37,03-05-2023 22:37,12-05-2023 15:24,211,,0,4,337,12659,6179,12659,6179,12660,6179,-
319013,10746808668317,Reimbursement Claims,Solved,Low,OutBound,03-05-2023 20:29,07-06-2023 17:22,03-05-2023 20:29,03-05-2023 20:29,07-06-2023 17:22,837,,0,12,455,50214,25014,50214,25014,50213,25014,-
319018,9744632703261,Reimbursement Claims,Closed,Low,Mail,03-05-2023 20:39,07-06-2023 06:09,03-05-2023 22:38,03-05-2023 22:38,09-05-2023 13:23,137,,0,1,119,8204,3884,8204,3884,8203,3883,-
319025,10747363926557,Support,Closed,Low,Mail,03-05-2023 20:53,07-06-2023 06:43,04-05-2023 10:16,04-05-2023 10:16,12-05-2023 16:59,212,5,0,3,103,12727,6247,12727,6247,12726,6246,-
319033,7302237391133,Onboardings,Pending,Low,Mail,03-05-2023 21:09,24-05-2023 10:41,05-05-2023 11:05,05-05-2023 11:05,,,,0,2,2974,,,,,8763,4230,-
319046,10748262725405,Onboardings,Open,Low,Mail,03-05-2023 21:37,01-06-2023 10:37,05-05-2023 10:59,05-05-2023 10:59,,,,0,7,901,,,,,2242,840,-
319047,7951752067357,Reimbursement Claims,Closed,Low,Mail,03-05-2023 21:38,02-06-2023 06:08,04-05-2023 13:09,04-05-2023 13:09,04-05-2023 15:45,18,,0,1,405,1087,405,1087,405,1087,405,-
319061,10609705128093,Reimbursement Claims,Closed,Low,Mail,03-05-2023 22:29,02-06-2023 06:08,04-05-2023 13:09,04-05-2023 13:09,04-05-2023 13:09,15,,0,0,,880,250,880,250,880,250,-
319063,9892209024157,Reimbursement Claims,Closed,Low,Mail,03-05-2023 22:29,04-05-2023 15:46,04-05-2023 13:09,04-05-2023 13:09,04-05-2023 15:46,17,,0,0,,1036,406,1036,406,1036,406,-
319077,10749537939869,Support,Closed,Low,Mail,03-05-2023 23:03,08-06-2023 15:36,04-05-2023 10:16,04-05-2023 10:16,19-05-2023 15:07,376,Offered,0,6,89,22564,10807,22564,10807,22565,10988,-
319090,10750773720733,Reimbursement Claims,Open,Low,Mail,04-05-2023 00:33,18-06-2023 22:37,04-05-2023 13:10,04-05-2023 13:10,,,,0,11,441,,,,,66125,32940,-
319104,10169438559517,Support,Closed,Low,Mail,04-05-2023 02:44,04-06-2023 06:02,04-05-2023 10:20,04-05-2023 10:20,06-05-2023 14:49,60,Offered,0,3,124,3605,1790,3605,1790,3607,1792,-
319114,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,04-05-2023 15:59,04-05-2023 15:59,04-05-2023 15:59,04-05-2023 15:59,9,,0,0,,539,419,539,419,539,419,-
319115,7305076568477,Endorsements,Solved,Low,Mail,04-05-2023 07:00,02-06-2023 10:18,24-05-2023 20:21,24-05-2023 20:21,02-06-2023 10:18,699,,0,3,15081,41958,20959,41958,20959,29601,15081,-
319116,9057986670237,Endorsements,Closed,Low,Mail,04-05-2023 07:00,06-06-2023 06:11,08-05-2023 11:30,08-05-2023 11:30,08-05-2023 11:30,101,,0,2,3031,6030,3031,6030,3031,6030,3031,-
319117,8139193580957,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,17-05-2023 16:22,17-05-2023 16:22,17-05-2023 16:22,321,,0,1,9803,19283,9803,19283,9803,19283,9803,-
319118,7302669374749,Endorsements,Closed,Low,Mail,04-05-2023 07:00,03-06-2023 06:07,05-05-2023 10:04,05-05-2023 10:04,05-05-2023 10:04,27,,0,1,784,1624,784,1624,784,1624,784,-
319119,8956754913565,Endorsements,Closed,Low,Mail,04-05-2023 07:00,04-06-2023 06:02,04-05-2023 09:36,04-05-2023 09:36,06-05-2023 10:06,51,,0,1,1507,3066,1507,3066,1507,3066,1506,-
319120,8484176740381,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,14-05-2023 22:01,14-05-2023 22:01,14-05-2023 22:01,255,,0,1,7920,15301,7920,15301,7920,15301,7920,-
319121,7303316482845,Endorsements,Closed,Low,Mail,04-05-2023 07:00,06-06-2023 06:11,04-05-2023 15:42,04-05-2023 15:42,08-05-2023 17:19,106,,0,2,402,6379,3380,6379,3380,522,402,-
319122,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,22-05-2023 16:06,04-05-2023 11:53,04-05-2023 11:53,22-05-2023 16:06,441,,0,0,,26466,13387,26466,13387,26466,13387,-
319123,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,05-05-2023 12:18,05-05-2023 12:18,05-05-2023 12:18,05-05-2023 12:18,29,,0,0,,1758,919,1758,919,1758,919,-
319124,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:09,30-05-2023 19:37,09-05-2023 17:38,09-05-2023 17:38,131,,0,0,,7838,4119,7838,4119,7838,4119,-
319125,9491052260637,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,14-05-2023 18:34,14-05-2023 18:34,14-05-2023 18:34,252,,0,1,7774,15094,7774,15094,7774,15094,7774,-
319126,7986428952093,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,10-05-2023 20:58,10-05-2023 20:58,10-05-2023 20:58,158,,0,1,5039,9478,5039,9478,5039,9478,5039,-
319127,7303448868125,Endorsements,Pending,Low,Mail,04-05-2023 07:00,06-06-2023 14:44,05-05-2023 12:03,05-05-2023 12:03,,,,0,8,904,,,,,7789,4070,-
319128,7302960633885,Endorsements,Closed,Low,Mail,04-05-2023 07:00,03-06-2023 06:07,04-05-2023 11:37,04-05-2023 11:37,05-05-2023 17:16,34,,0,2,157,2056,1217,2056,1217,277,157,-
319129,8518983047965,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:09,05-05-2023 11:29,05-05-2023 11:29,09-05-2023 09:34,123,,0,1,3634,7354,3634,7354,3634,7354,3635,-
319130,7302476079005,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,17-05-2023 15:54,17-05-2023 15:54,17-05-2023 15:54,321,,0,1,9774,19254,9774,19254,9774,19254,9774,-
319131,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 14:45,12-05-2023 14:45,12-05-2023 14:45,200,,0,0,,11985,6106,11985,6106,11985,6106,-
319132,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 14:45,12-05-2023 14:45,12-05-2023 14:45,200,,0,0,,11985,6105,11985,6105,11985,6105,-
319133,7405516313117,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,11-05-2023 16:50,11-05-2023 16:50,11-05-2023 16:50,178,,0,1,5510,10670,5510,10670,5510,10670,5510,-
319134,7303105500061,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,10-05-2023 21:11,10-05-2023 21:11,10-05-2023 21:11,158,,0,1,5040,9491,5040,9491,5040,9491,5040,-
319135,7290753875229,Endorsements,Closed,Low,Mail,04-05-2023 07:00,02-06-2023 06:08,04-05-2023 20:35,04-05-2023 20:35,04-05-2023 20:35,14,,0,1,696,815,696,815,696,815,696,-
319136,7976458398493,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 14:44,12-05-2023 14:44,12-05-2023 14:44,200,,0,1,8387,11984,6105,11984,6105,11984,6105,-
319137,6764218506141,Endorsements,Solved,Low,Mail,04-05-2023 07:00,13-06-2023 11:36,13-06-2023 11:36,30-05-2023 15:52,13-06-2023 11:36,965,,0,1,28957,57876,28957,57876,28957,57877,28957,-
319138,8404292942493,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,17-05-2023 16:09,17-05-2023 16:09,17-05-2023 16:09,321,,0,1,9789,19269,9789,19269,9789,19269,9789,-
319139,7302673362333,Endorsements,Closed,Low,Mail,04-05-2023 07:00,06-06-2023 06:11,04-05-2023 15:47,04-05-2023 15:47,08-05-2023 17:23,106,,0,2,407,6383,3383,6383,3383,527,407,-
319140,8372455872541,Endorsements,Pending,Low,Mail,04-05-2023 07:00,11-05-2023 10:25,04-05-2023 16:37,04-05-2023 16:37,,,,0,3,458,,,,,577,458,-
319141,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,10-05-2023 13:43,10-05-2023 13:43,10-05-2023 13:43,10-05-2023 13:43,151,,0,0,,9043,4604,9043,4604,9043,4604,-
319142,7251409996957,Endorsements,Closed,Low,Mail,04-05-2023 07:00,12-06-2023 15:47,11-05-2023 17:28,11-05-2023 17:28,12-06-2023 15:47,945,,0,0,,56687,28487,56687,28487,10708,5548,-
319143,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 14:43,12-05-2023 14:43,12-05-2023 14:43,200,,0,0,,11983,6103,11983,6103,11983,6103,-
319145,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 14:41,12-05-2023 14:41,12-05-2023 14:41,200,,0,0,,11981,6102,11981,6102,11981,6102,-
319146,6721632937629,Endorsements,Solved,Low,Mail,04-05-2023 07:00,07-06-2023 15:57,07-06-2023 15:57,07-06-2023 15:57,07-06-2023 15:57,825,,0,0,,49497,24898,49497,24898,49497,24898,-
319147,7302481400733,Endorsements,Closed,Low,Mail,04-05-2023 07:00,03-06-2023 06:07,04-05-2023 11:55,04-05-2023 11:55,05-05-2023 17:47,35,,0,1,1247,2087,1247,2087,1247,2087,1247,-
319148,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 14:41,12-05-2023 14:41,12-05-2023 14:41,200,,0,0,,11981,6101,11981,6101,11981,6101,-
319149,6721632937629,Endorsements,Open,Low,Mail,04-05-2023 07:00,30-05-2023 15:54,30-05-2023 15:54,30-05-2023 15:54,,,,0,0,,,,,,37974,19134,-
319150,7302238747165,Endorsements,Closed,Low,Mail,04-05-2023 07:00,04-06-2023 06:02,04-05-2023 12:23,04-05-2023 12:23,06-05-2023 10:37,52,,0,1,1538,3098,1538,3098,1538,3097,1538,-
319152,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,05-05-2023 16:54,05-05-2023 16:54,05-05-2023 16:54,05-05-2023 16:54,34,,0,0,,2034,1195,2034,1195,2034,1195,-
319153,7302684350877,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:09,04-05-2023 12:15,04-05-2023 12:15,09-05-2023 10:41,124,,0,2,195,7421,3701,7421,3701,315,195,-
319154,7304317139741,Endorsements,Solved,Low,Mail,04-05-2023 07:00,12-06-2023 20:45,30-05-2023 15:43,30-05-2023 15:43,12-06-2023 20:45,950,,0,1,28786,56985,28786,56985,28786,56986,28786,-
319155,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,09-05-2023 16:49,09-05-2023 16:49,09-05-2023 16:49,09-05-2023 16:49,130,,0,0,,7789,4069,7789,4069,7789,4069,-
319156,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 13:30,12-05-2023 13:30,12-05-2023 13:30,199,,0,0,,11910,6031,11910,6031,11910,6031,-
319157,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 13:30,12-05-2023 13:30,12-05-2023 13:30,199,,0,0,,11910,6030,11910,6030,11910,6030,-
319158,7290776262045,Endorsements,Closed,Low,Mail,04-05-2023 07:00,06-06-2023 06:11,07-05-2023 11:16,07-05-2023 11:16,08-05-2023 14:24,103,,0,2,2296,6204,3204,6204,3204,4576,2296,-
319159,7303592937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,03-06-2023 06:07,05-05-2023 16:37,05-05-2023 16:37,05-05-2023 16:37,34,,0,2,1177,2017,1178,2017,1178,2018,1178,-
319160,6721632937629,Endorsements,Solved,Low,Mail,04-05-2023 07:00,12-06-2023 20:44,30-05-2023 15:53,30-05-2023 15:53,12-06-2023 20:44,950,,0,0,,56984,28784,56984,28784,56983,28784,-
319161,10565108425117,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:09,09-05-2023 17:03,09-05-2023 17:03,09-05-2023 17:03,130,,0,1,4084,7803,4084,7803,4084,7803,4084,-
319162,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 13:29,12-05-2023 13:29,12-05-2023 13:29,198,,0,0,,11909,6030,11909,6030,11909,6030,-
319163,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,06-06-2023 11:14,30-05-2023 15:54,30-05-2023 15:54,06-06-2023 11:14,796,,0,0,,47774,23894,47774,23894,47774,23895,-
319164,6721632937629,Endorsements,Open,Low,Mail,04-05-2023 07:00,30-05-2023 15:55,30-05-2023 15:55,30-05-2023 15:55,,,,0,0,,,,,,37975,19135,-
319165,7242498086557,Endorsements,Closed,Low,Mail,04-05-2023 07:00,03-06-2023 06:07,04-05-2023 12:18,04-05-2023 12:18,05-05-2023 17:53,35,,0,1,1253,2093,1253,2093,1253,2093,1253,-
319166,6721632937629,Endorsements,Open,Low,Mail,04-05-2023 07:00,30-05-2023 15:42,30-05-2023 15:42,30-05-2023 15:42,,,,0,0,,,,,,37962,19123,-
319167,7302804089373,Endorsements,Closed,Low,Mail,04-05-2023 07:00,05-06-2023 05:59,07-05-2023 10:30,07-05-2023 10:30,07-05-2023 10:30,76,,0,1,2250,4530,2250,4530,2250,4530,2250,-
319170,7517308918685,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:09,04-05-2023 12:32,04-05-2023 12:32,09-05-2023 14:42,128,,0,2,212,7662,3943,7662,3943,332,212,-
319171,8482586185629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,08-05-2023 18:17,08-05-2023 18:17,17-05-2023 15:02,320,,0,2,3416,19202,9722,19202,9722,6416,3416,-
319172,10671144512157,Endorsements,Solved,Low,Mail,04-05-2023 07:00,09-06-2023 10:38,05-05-2023 15:09,05-05-2023 15:09,09-06-2023 10:38,868,,0,2,216,52058,26018,52058,26018,336,216,-
319173,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,15-05-2023 17:17,15-05-2023 17:17,15-05-2023 17:17,15-05-2023 17:17,274,,0,0,,16457,8418,16457,8418,16457,8418,-
319175,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 13:28,12-05-2023 13:28,12-05-2023 13:28,198,,0,0,,11908,6029,11908,6029,11908,6029,-
319176,8820694996765,Endorsements,Closed,Low,Mail,04-05-2023 07:00,06-06-2023 06:11,05-05-2023 12:49,05-05-2023 12:49,08-05-2023 10:21,99,,0,2,949,5961,2962,5961,2962,1789,949,-
319177,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,16-05-2023 13:41,12-05-2023 13:24,12-05-2023 13:24,198,,0,0,,11904,6024,11904,6024,11904,6024,-
319178,7302627770525,Endorsements,Closed,Low,Mail,04-05-2023 07:00,02-06-2023 06:08,04-05-2023 21:31,04-05-2023 21:31,04-05-2023 21:31,15,,0,1,720,871,720,871,720,871,720,-
319179,6721632937629,Endorsements,Open,Low,Mail,04-05-2023 07:00,30-05-2023 15:41,30-05-2023 15:41,30-05-2023 15:41,,,,0,0,,,,,,37961,19121,-
319180,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 13:36,12-05-2023 13:36,12-05-2023 13:36,199,,0,0,,11916,6036,11916,6036,11916,6036,-
319181,7341212134429,Endorsements,Closed,Low,Mail,04-05-2023 07:00,02-06-2023 06:08,04-05-2023 22:09,04-05-2023 22:09,04-05-2023 22:09,15,,0,1,720,909,720,909,720,909,720,-
319182,7440716725277,Endorsements,Closed,Low,Mail,04-05-2023 07:00,06-06-2023 06:11,04-05-2023 15:08,04-05-2023 15:08,08-05-2023 19:45,109,,0,2,369,6525,3525,6525,3525,488,369,-
319183,7224387209629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,10-05-2023 21:01,10-05-2023 21:01,10-05-2023 21:01,158,,0,1,5040,9481,5040,9481,5040,9481,5040,-
319184,6721632937629,Endorsements,Solved,Low,Mail,04-05-2023 07:00,03-06-2023 23:05,30-05-2023 15:56,30-05-2023 15:56,03-06-2023 23:05,736,,0,0,,44165,22320,44165,22320,44165,22320,-
319185,7251423277469,Endorsements,Solved,Low,Mail,04-05-2023 07:00,30-05-2023 17:44,30-05-2023 15:56,30-05-2023 15:56,30-05-2023 17:44,635,,0,1,19244,38084,19244,38084,19244,38084,19245,-
319186,8176120990109,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,17-05-2023 16:00,17-05-2023 16:00,17-05-2023 16:00,321,,0,1,9780,19260,9780,19260,9780,19260,9780,-
319187,7303004722461,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,17-05-2023 16:31,17-05-2023 16:31,17-05-2023 16:31,322,,0,1,9812,19291,9812,19291,9812,19291,9812,-
319188,6721632937629,Endorsements,Solved,Low,Mail,04-05-2023 07:00,12-06-2023 20:42,30-05-2023 15:42,30-05-2023 15:42,12-06-2023 20:42,950,,0,0,,56982,28782,56982,28782,56982,28782,-
319189,6721632937629,Endorsements,Open,Low,Mail,04-05-2023 07:00,30-05-2023 15:57,30-05-2023 15:57,30-05-2023 15:57,,,,0,0,,,,,,37977,19137,-
319191,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 13:02,12-05-2023 13:02,12-05-2023 13:02,198,,0,0,,11882,6002,11882,6002,11882,6002,-
319192,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,04-05-2023 12:38,04-05-2023 12:38,04-05-2023 12:38,04-05-2023 12:38,6,,0,0,,338,219,338,219,338,219,-
319193,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,04-05-2023 11:54,04-05-2023 11:54,04-05-2023 11:54,04-05-2023 11:54,5,,0,0,,294,174,294,174,294,174,-
319194,8518116437149,Endorsements,Closed,Low,Mail,04-05-2023 07:00,31-05-2023 17:14,06-05-2023 16:32,06-05-2023 16:32,31-05-2023 17:14,658,,0,1,1892,39494,19934,39494,19934,3452,1892,-
319196,8035306047773,Endorsements,Closed,Low,Mail,04-05-2023 07:00,02-06-2023 06:08,04-05-2023 20:29,04-05-2023 20:29,04-05-2023 20:29,13,,0,1,689,809,689,809,689,809,689,-
319197,9600979703965,Endorsements,Pending,Low,Mail,04-05-2023 07:00,04-05-2023 17:09,04-05-2023 11:10,04-05-2023 11:10,,,,0,2,130,,,,,554,434,-
319198,7251420257565,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,04-05-2023 09:32,04-05-2023 09:32,11-05-2023 16:17,177,,0,2,33,10637,5477,10637,5477,152,33,-
319199,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 13:01,12-05-2023 13:01,12-05-2023 13:01,198,,0,0,,11882,6002,11882,6002,11882,6002,-
319200,7303269474077,Endorsements,Closed,Low,Mail,04-05-2023 07:00,03-06-2023 06:07,05-05-2023 18:13,05-05-2023 18:13,05-05-2023 18:13,35,,0,2,1273,2113,1273,2113,1273,2113,1273,-
319201,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,09-05-2023 16:56,09-05-2023 16:56,09-05-2023 16:56,09-05-2023 16:56,130,,0,0,,7796,4076,7796,4076,7796,4076,-
319202,7223985190173,Endorsements,Closed,Low,Mail,04-05-2023 07:00,05-06-2023 05:59,07-05-2023 11:18,07-05-2023 11:18,07-05-2023 11:18,76,,0,1,2299,4578,2299,4578,2299,4578,2299,-
319203,8696332378013,Endorsements,Closed,Low,Mail,04-05-2023 07:00,02-06-2023 06:08,04-05-2023 22:05,04-05-2023 22:05,04-05-2023 22:05,15,,0,1,720,905,720,905,720,905,720,-
319204,8609930171293,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 12:39,12-05-2023 12:39,12-05-2023 12:39,198,,0,1,5980,11859,5980,11859,5980,11859,5980,-
319205,7302769540765,Endorsements,Closed,Low,Mail,04-05-2023 07:00,04-06-2023 06:02,04-05-2023 12:25,04-05-2023 12:25,06-05-2023 11:11,52,,0,1,1571,3131,1571,3131,1571,3131,1571,-
319206,6721632937629,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,12-05-2023 13:01,12-05-2023 13:01,12-05-2023 13:01,198,,0,0,,11881,6001,11881,6001,11881,6001,-
319207,6721632937629,Endorsements,Open,Low,Mail,04-05-2023 07:00,06-06-2023 13:02,06-06-2023 13:02,30-05-2023 15:57,,,,0,0,,,,,,37977,19138,-
319208,7302769436061,Endorsements,Closed,Low,Mail,04-05-2023 07:00,07-06-2023 06:43,10-05-2023 14:01,10-05-2023 14:01,16-05-2023 22:53,304,,0,2,4622,18233,9360,18233,9360,9062,4622,-
